bloco,nurse,target,tempo,altura_rii,folhas_rii,folhas_imp,altura_imp
67,feijao,angico,7,0.272727273,0,0,0.234375
67,feijao,angico,8,0.272727273,0,0,0.230769231
67,feijao,angico,9,0.259259259,0,0,0.215384615
67,feijao,aroeira,1,0.015873016,0.090909091,0.153846154,0.058823529
67,feijao,aroeira,2,0,0.090909091,0.105263158,0
67,feijao,aroeira,3,-0.076923077,0.666666667,0.088888889,-0.277777778
67,feijao,aroeira,4,-0.069767442,0.2,0.1,-0.25
67,feijao,aroeira,6,-0.046153846,0,0,-0.1875
67,feijao,aroeira,7,-0.053435115,0,0,-0.21875
67,feijao,aroeira,8,0.142857143,0,0,0.25
67,feijao,aroeira,9,-0.03030303,0,0,-0.086956522
67,feijao,cating,1,0.263157895,0.647058824,0.5,0.230769231
67,feijao,cating,2,0.259259259,0.789473684,0.5,0.21875
67,feijao,cating,3,0.215686275,0.333333333,0.076923077,0.174603175
67,feijao,cating,4,0.228070175,0,0,0.209677419
67,feijao,cating,6,0.272727273,0,0,0.238095238
67,feijao,cating,7,0.272727273,0,0,0.234375
67,feijao,cating,8,0.272727273,0,0,0.230769231
67,feijao,cating,9,0.259259259,0,0,0.215384615
75,feijao,angico,1,0.016393443,-0.111111111,-0.1,0.023809524
75,feijao,angico,2,0.035714286,0,0,0.044444444
75,feijao,angico,3,0.034482759,0.6,0.2,0.043478261
75,feijao,angico,4,0,0.6,0.230769231,0
75,feijao,angico,6,0.034482759,0.6,0.375,0.047619048
75,feijao,angico,7,0.016949153,0,0,0.024390244
75,feijao,angico,8,0,0,0,0
75,feijao,angico,9,1,1,0.037037037,0.297029703
75,feijao,aroeira,1,0,0.047619048,0.083333333,0
75,feijao,aroeira,2,0,0,0,0
75,feijao,aroeira,3,-0.046511628,-0.666666667,-0.097560976,-0.571428571
75,feijao,aroeira,4,0,-0.5,-0.2,0
75,feijao,aroeira,6,0.011235955,-0.5,-0.285714286,0.25
75,feijao,aroeira,7,-0.011235955,-0.333333333,-0.166666667,-0.333333333
75,feijao,aroeira,8,-0.011494253,-0.333333333,-0.125,-0.2
75,feijao,aroeira,9,-0.033707865,0,0,-0.25
75,feijao,cating,1,0.016393443,-0.111111111,-0.1,0.023809524
75,feijao,cating,2,0.035714286,0,0,0.044444444
75,feijao,cating,3,0.034482759,0.6,0.2,0.043478261
75,feijao,cating,4,0,0.6,0.230769231,0
75,feijao,cating,6,0.034482759,0.6,0.375,0.047619048
75,feijao,cating,7,0.016949153,0,0,0.024390244
75,feijao,cating,8,0,0,0,0
75,feijao,cating,9,1,1,0.037037037,0.297029703
80,feijao,angico,1,0.16,0,0,0.137931034
80,feijao,angico,2,0.16,0.142857143,0.066666667,0.140350877
80,feijao,angico,3,0.166666667,0,0,0.133333333
80,feijao,angico,4,0.142857143,0,0,0.122807018
80,feijao,angico,6,0.12,0.333333333,0.166666667,0.115384615
80,feijao,angico,7,0.142857143,0,0,0.127272727
80,feijao,angico,8,-1,-1,-0.25,-0.314285714
80,feijao,angico,9,0,0,0,0
80,feijao,aroeira,1,0.132075472,-0.066666667,-0.071428571,0.225806452
80,feijao,aroeira,2,0.076923077,-0.076923077,-0.047619048,0.148148148
80,feijao,aroeira,3,0.102040816,0.714285714,0.108695652,0.161290323
80,feijao,aroeira,4,0.115384615,0,0,0.193548387
80,feijao,aroeira,6,-1,-1,-0.125,-0.489361702
80,feijao,aroeira,7,-1,-1,-0.142857143,-0.489361702
80,feijao,aroeira,8,-1,-1,-0.111111111,-0.479166667
80,feijao,aroeira,9,-1,-1,-0.25,-0.381818182
80,feijao,cating,1,0.16,0,0,0.137931034
80,feijao,cating,2,0.16,0.142857143,0.066666667,0.140350877
80,feijao,cating,3,0.166666667,0,0,0.133333333
80,feijao,cating,4,0.142857143,0,0,0.122807018
80,feijao,cating,6,0.12,0.333333333,0.166666667,0.115384615
80,feijao,cating,7,0.142857143,0,0,0.127272727
80,feijao,cating,8,-1,-1,-0.25,-0.314285714
80,feijao,cating,9,0,0,0,0
134,feijao,angico,1,0.288888889,0,0,0.191176471
134,feijao,angico,2,0.377777778,0,0,0.232876712
134,feijao,angico,3,0.377777778,-0.2,-0.090909091,0.226666667
134,feijao,angico,4,0.347826087,0,0,0.222222222
134,feijao,angico,6,0.347826087,0,0,0.231884058
134,feijao,angico,7,0.333333333,0,0,0.231884058
134,feijao,angico,8,0.347826087,0,0,0.225352113
134,feijao,angico,9,0.377777778,0,0,0.22972973
134,feijao,aroeira,1,-0.049180328,0.090909091,0.153846154,-0.166666667
134,feijao,aroeira,2,0.015873016,0.090909091,0.105263158,0.058823529
134,feijao,aroeira,3,0.047619048,0.238095238,0.128205128,0.142857143
134,feijao,aroeira,4,0.047619048,-0.333333333,-0.375,0.142857143
134,feijao,aroeira,6,0.046153846,0.5,0.222222222,0.157894737
134,feijao,aroeira,7,0.101449275,0.333333333,0.142857143,0.304347826
134,feijao,aroeira,8,0.044776119,0.333333333,0.111111111,0.157894737
134,feijao,aroeira,9,0.101449275,0,0,0.225806452
134,feijao,cating,1,0.288888889,0,0,0.191176471
134,feijao,cating,2,0.377777778,0,0,0.232876712
134,feijao,cating,3,0.377777778,-0.2,-0.090909091,0.226666667
134,feijao,cating,4,0.347826087,0,0,0.222222222
134,feijao,cating,6,0.347826087,0,0,0.231884058
134,feijao,cating,7,0.333333333,0,0,0.231884058
134,feijao,cating,8,0.347826087,0,0,0.225352113
134,feijao,cating,9,0.377777778,0,0,0.22972973
27,imbiratanha,angico,1,0.071428571,-0.333333333,-0.272727273,0.081632653
27,imbiratanha,angico,2,0,-0.142857143,-0.071428571,0
27,imbiratanha,angico,3,0.052631579,-0.2,-0.090909091,0.0625
27,imbiratanha,angico,4,0.01754386,-0.5,-0.2,0.022727273
27,imbiratanha,angico,6,0.074074074,-0.5,-0.4,0.085106383
27,imbiratanha,angico,7,0.054545455,0,0,0.065217391
27,imbiratanha,angico,8,0.01754386,0,0,0.023255814
27,imbiratanha,angico,9,0.052631579,0,0,0.063829787
27,imbiratanha,aroeira,1,0.043478261,0.047619048,0.083333333,0.176470588
27,imbiratanha,aroeira,2,-0.015873016,0.047619048,0.055555556,-0.0625
27,imbiratanha,aroeira,3,0.014925373,0.052631579,0.029411765,0.0625
27,imbiratanha,aroeira,4,0,-0.111111111,-0.142857143,0
27,imbiratanha,aroeira,6,0.014492754,0,0,0.071428571
27,imbiratanha,aroeira,7,0,-0.2,-0.2,0
27,imbiratanha,aroeira,8,0.014492754,0,0,0.066666667
27,imbiratanha,aroeira,9,0.029411765,-0.333333333,-0.333333333,0.083333333
27,imbiratanha,cating,1,0.071428571,-0.333333333,-0.272727273,0.081632653
27,imbiratanha,cating,2,0,-0.142857143,-0.071428571,0
27,imbiratanha,cating,3,0.052631579,-0.2,-0.090909091,0.0625
27,imbiratanha,cating,4,0.01754386,-0.5,-0.2,0.022727273
27,imbiratanha,cating,6,0.074074074,-0.5,-0.4,0.085106383
27,imbiratanha,cating,7,0.054545455,0,0,0.065217391
27,imbiratanha,cating,8,0.01754386,0,0,0.023255814
27,imbiratanha,cating,9,0.052631579,0,0,0.063829787
73,imbiratanha,angico,1,-0.388888889,0.272727273,0.230769231,-0.233333333
73,imbiratanha,angico,2,-0.421052632,0.272727273,0.1875,-0.271186441
73,imbiratanha,angico,3,-0.297297297,0.714285714,0.294117647,-0.186440678
73,imbiratanha,angico,4,-0.388888889,0.5,0.307692308,-0.233333333
73,imbiratanha,angico,6,-0.428571429,0.428571429,0.428571429,-0.25862069
73,imbiratanha,angico,7,1,1,0.086956522,0.126582278
73,imbiratanha,angico,8,1,1,0.2,0.135802469
73,imbiratanha,angico,9,0,0,0,0
73,imbiratanha,aroeira,1,0.146666667,0.1,0.142857143,0.423076923
73,imbiratanha,aroeira,2,0.098591549,-0.066666667,-0.05,0.318181818
73,imbiratanha,aroeira,3,0.108108108,0,0,0.347826087
73,imbiratanha,aroeira,4,0.108108108,0.5,0.166666667,0.347826087
73,imbiratanha,aroeira,6,0.108108108,0.333333333,0.125,0.363636364
73,imbiratanha,aroeira,7,0.138888889,0.333333333,0.142857143,0.384615385
73,imbiratanha,aroeira,8,0.114285714,0,0,0.32
73,imbiratanha,aroeira,9,1,1,0.2,0.421052632
73,imbiratanha,cating,1,-0.388888889,0.272727273,0.230769231,-0.233333333
73,imbiratanha,cating,2,-0.421052632,0.272727273,0.1875,-0.271186441
73,imbiratanha,cating,3,-0.297297297,0.714285714,0.294117647,-0.186440678
73,imbiratanha,cating,4,-0.388888889,0.5,0.307692308,-0.233333333
73,imbiratanha,cating,6,-0.428571429,0.428571429,0.428571429,-0.25862069
73,imbiratanha,cating,7,1,1,0.086956522,0.126582278
73,imbiratanha,cating,8,1,1,0.2,0.135802469
73,imbiratanha,cating,9,0,0,0,0
78,imbiratanha,angico,1,-0.076923077,0.090909091,0.1,-0.056603774
78,imbiratanha,angico,2,0,0.272727273,0.1875,0
78,imbiratanha,angico,3,-0.027027027,0.272727273,0.25,-0.018518519
78,imbiratanha,angico,4,-0.052631579,0.272727273,0.3,-0.037735849
78,imbiratanha,angico,6,0.024390244,-0.142857143,-0.333333333,0.020408163
78,imbiratanha,angico,7,0.024390244,-0.333333333,-0.105263158,0.02
78,imbiratanha,angico,8,0.05,-0.5,-0.666666667,0.037735849
78,imbiratanha,angico,9,1,1,0.037037037,0.22826087
78,imbiratanha,aroeira,1,-0.123287671,-0.1,-0.166666667,-0.6
78,imbiratanha,aroeira,2,-0.101449275,-0.75,-0.230769231,-0.4375
78,imbiratanha,aroeira,3,-0.126760563,0,0,-0.529411765
78,imbiratanha,aroeira,4,-0.114285714,-0.6,-0.3,-0.470588235
78,imbiratanha,aroeira,6,-0.126760563,-0.6,-0.428571429,-0.5625
78,imbiratanha,aroeira,7,-0.114285714,-0.5,-0.333333333,-0.5
78,imbiratanha,aroeira,8,-0.150684932,-0.5,-0.25,-0.647058824
78,imbiratanha,aroeira,9,-0.142857143,0,0,-0.4
78,imbiratanha,cating,1,-0.076923077,0.090909091,0.1,-0.056603774
78,imbiratanha,cating,2,0,0.272727273,0.1875,0
78,imbiratanha,cating,3,-0.027027027,0.272727273,0.25,-0.018518519
78,imbiratanha,cating,4,-0.052631579,0.272727273,0.3,-0.037735849
78,imbiratanha,cating,6,0.024390244,-0.142857143,-0.333333333,0.020408163
78,imbiratanha,cating,7,0.024390244,-0.333333333,-0.105263158,0.02
78,imbiratanha,cating,8,0.05,-0.5,-0.666666667,0.037735849
78,imbiratanha,cating,9,1,1,0.037037037,0.22826087
150,imbiratanha,angico,1,0.035714286,0.25,0.153846154,0.043478261
150,imbiratanha,angico,2,-0.115384615,-0.142857143,-0.071428571,-0.127659574
150,imbiratanha,angico,3,-0.054545455,-0.142857143,-0.1,-0.065217391
150,imbiratanha,angico,4,-0.16,-0.5,-0.2,-0.16
150,imbiratanha,angico,6,-0.111111111,0,0,-0.136363636
150,imbiratanha,angico,7,-0.132075472,0,0,-0.152173913
150,imbiratanha,angico,8,-0.148148148,0,0,-0.170212766
150,imbiratanha,angico,9,-0.132075472,0,0,-0.145833333
150,imbiratanha,aroeira,1,-0.050847458,0.111111111,0.133333333,-0.157894737
150,imbiratanha,aroeira,2,-0.127272727,0.36,0.321428571,-0.304347826
150,imbiratanha,aroeira,3,-0.133333333,0.28,0.175,-0.363636364
150,imbiratanha,aroeira,4,-0.118644068,-0.066666667,-0.25,-0.318181818
150,imbiratanha,aroeira,6,-0.066666667,-0.2,-0.166666667,-0.210526316
150,imbiratanha,aroeira,7,-0.2,-0.5,-0.333333333,-0.44
150,imbiratanha,aroeira,8,-0.133333333,-0.333333333,-0.125,-0.363636364
150,imbiratanha,aroeira,9,-0.133333333,0,0,-0.275862069
150,imbiratanha,cating,1,0.035714286,0.25,0.153846154,0.043478261
150,imbiratanha,cating,2,-0.115384615,-0.142857143,-0.071428571,-0.127659574
150,imbiratanha,cating,3,-0.054545455,-0.142857143,-0.1,-0.065217391
150,imbiratanha,cating,4,-0.16,-0.5,-0.2,-0.16
150,imbiratanha,cating,6,-0.111111111,0,0,-0.136363636
150,imbiratanha,cating,7,-0.132075472,0,0,-0.152173913
150,imbiratanha,cating,8,-0.148148148,0,0,-0.170212766
150,imbiratanha,cating,9,-0.132075472,0,0,-0.145833333
160,imbiratanha,angico,1,0,0.111111111,0.090909091,0
160,imbiratanha,angico,2,-0.045454545,0.111111111,0.071428571,-0.040816327
160,imbiratanha,angico,3,0.041666667,-0.111111111,-0.111111111,0.039215686
160,imbiratanha,angico,4,-0.045454545,0.111111111,0.125,-0.04
160,imbiratanha,angico,6,-0.023255814,-0.333333333,-0.2,-0.021276596
160,imbiratanha,angico,7,-0.023255814,0,0,-0.020833333
160,imbiratanha,angico,8,-0.022222222,0,0,-0.020833333
160,imbiratanha,angico,9,-1,-1,-0.038461538,-0.309859155
160,imbiratanha,aroeira,1,0.15625,0.130434783,0.214285714,0.333333333
160,imbiratanha,aroeira,2,0.205882353,0,0,0.411764706
160,imbiratanha,aroeira,3,-0.138888889,0.75,0.127659574,-0.588235294
160,imbiratanha,aroeira,4,0.164179104,-0.111111111,-0.666666667,0.35483871
160,imbiratanha,aroeira,6,0.138461538,-0.333333333,-0.333333333,0.321428571
160,imbiratanha,aroeira,7,0.138461538,-0.333333333,-0.4,0.321428571
160,imbiratanha,aroeira,8,0.211267606,-0.333333333,-0.285714286,0.428571429
160,imbiratanha,aroeira,9,0.15942029,0,0,0.297297297
160,imbiratanha,cating,1,0,0.111111111,0.090909091,0
160,imbiratanha,cating,2,-0.045454545,0.111111111,0.071428571,-0.040816327
160,imbiratanha,cating,3,0.041666667,-0.111111111,-0.111111111,0.039215686
160,imbiratanha,cating,4,-0.045454545,0.111111111,0.125,-0.04
160,imbiratanha,cating,6,-0.023255814,-0.333333333,-0.2,-0.021276596
160,imbiratanha,cating,7,-0.023255814,0,0,-0.020833333
160,imbiratanha,cating,8,-0.022222222,0,0,-0.020833333
160,imbiratanha,cating,9,-1,-1,-0.038461538,-0.309859155
57,imburana,angico,1,0.148148148,-0.272727273,-0.3,0.142857143
57,imburana,angico,2,0,-0.142857143,-0.181818182,0
57,imburana,angico,3,0.041666667,-0.111111111,-0.111111111,0.039215686
57,imburana,angico,4,0.041666667,-0.428571429,-0.333333333,0.04
57,imburana,angico,6,0.086956522,-0.6,-0.6,0.078431373
57,imburana,angico,7,0.020408163,-0.6,-0.15,0.02173913
57,imburana,angico,8,0.06122449,0,0,0.06
57,imburana,angico,9,0.020408163,0,0,0.020833333
57,imburana,aroeira,1,-0.096774194,0.142857143,0.2,-0.315789474
57,imburana,aroeira,2,-0.0625,0.2,0.173913043,-0.235294118
57,imburana,aroeira,3,-0.138888889,0.75,0.127659574,-0.588235294
57,imburana,aroeira,4,-0.130434783,-0.142857143,-0.125,-0.5
57,imburana,aroeira,6,-0.0625,0,0,-0.235294118
57,imburana,aroeira,7,-0.070866142,0,0,-0.257142857
57,imburana,aroeira,8,-0.121212121,0,0,-0.421052632
57,imburana,aroeira,9,-0.09375,0,0,-0.230769231
57,imburana,cating,1,0.148148148,-0.272727273,-0.3,0.142857143
57,imburana,cating,2,0,-0.142857143,-0.181818182,0
57,imburana,cating,3,0.041666667,-0.111111111,-0.111111111,0.039215686
57,imburana,cating,4,0.041666667,-0.428571429,-0.333333333,0.04
57,imburana,cating,6,0.086956522,-0.6,-0.6,0.078431373
57,imburana,cating,7,0.020408163,-0.6,-0.15,0.02173913
57,imburana,cating,8,0.06122449,0,0,0.06
57,imburana,cating,9,0.020408163,0,0,0.020833333
74,imburana,angico,1,-0.12195122,0.272727273,0.230769231,-0.094339623
74,imburana,angico,2,-0.095238095,0.272727273,0.1875,-0.078431373
74,imburana,angico,3,-0.142857143,0.555555556,0.3125,-0.111111111
74,imburana,angico,4,-0.047619048,0.333333333,0.181818182,-0.039215686
74,imburana,angico,6,-0.090909091,0.333333333,0.166666667,-0.083333333
74,imburana,angico,7,-1,-1,-0.047619048,-0.31884058
74,imburana,angico,8,-1,-1,-0.25,-0.342857143
74,imburana,angico,9,-1,-1,-0.038461538,-0.338028169
74,imburana,aroeira,1,-0.102564103,-0.142857143,-0.25,-0.666666667
74,imburana,aroeira,2,-0.105263158,-0.157894737,-0.157894737,-0.615384615
74,imburana,aroeira,3,-0.105263158,0.6,0.068181818,-0.571428571
74,imburana,aroeira,4,-0.068493151,0,0,-0.357142857
74,imburana,aroeira,6,-0.090909091,-0.5,-0.285714286,-0.583333333
74,imburana,aroeira,7,-0.078947368,0,0,-0.5
74,imburana,aroeira,8,-0.078947368,0,0,-0.461538462
74,imburana,aroeira,9,1,1,0.2,0.382022472
74,imburana,cating,1,-0.12195122,0.272727273,0.230769231,-0.094339623
74,imburana,cating,2,-0.095238095,0.272727273,0.1875,-0.078431373
74,imburana,cating,3,-0.142857143,0.555555556,0.3125,-0.111111111
74,imburana,cating,4,-0.047619048,0.333333333,0.181818182,-0.039215686
74,imburana,cating,6,-0.090909091,0.333333333,0.166666667,-0.083333333
74,imburana,cating,7,-1,-1,-0.047619048,-0.31884058
74,imburana,cating,8,-1,-1,-0.25,-0.342857143
74,imburana,cating,9,-1,-1,-0.038461538,-0.338028169
76,imburana,angico,1,0.224489796,-0.2,-0.2,0.174603175
76,imburana,angico,2,0.347826087,-0.333333333,-0.214285714,0.225352113
76,imburana,angico,3,0.291666667,-0.333333333,-0.3,0.202898551
76,imburana,angico,4,0.224489796,-0.714285714,-0.5,0.174603175
76,imburana,angico,6,0.25,-0.666666667,-0.8,0.193548387
76,imburana,angico,7,0.24,-0.5,-0.1,0.193548387
76,imburana,angico,8,0.333333333,0,0,0.257142857
76,imburana,angico,9,0.319148936,0,0,0.214285714
76,imburana,aroeira,1,0.025,0.238095238,0.277777778,0.2
76,imburana,aroeira,2,0.037974684,0.2,0.173913043,0.25
76,imburana,aroeira,3,0.052631579,0.090909091,0.026315789,0.25
76,imburana,aroeira,4,0.088607595,-0.333333333,-0.222222222,0.368421053
76,imburana,aroeira,6,-1,-1,-0.5,-0.787234043
76,imburana,aroeira,7,-1,-1,-0.428571429,-0.765957447
76,imburana,aroeira,8,-1,-1,-0.111111111,-0.791666667
76,imburana,aroeira,9,-1,-1,-0.25,-0.636363636
76,imburana,cating,1,0.224489796,-0.2,-0.2,0.174603175
76,imburana,cating,2,0.347826087,-0.333333333,-0.214285714,0.225352113
76,imburana,cating,3,0.291666667,-0.333333333,-0.3,0.202898551
76,imburana,cating,4,0.224489796,-0.714285714,-0.5,0.174603175
76,imburana,cating,6,0.25,-0.666666667,-0.8,0.193548387
76,imburana,cating,7,0.24,-0.5,-0.1,0.193548387
76,imburana,cating,8,0.333333333,0,0,0.257142857
76,imburana,cating,9,0.319148936,0,0,0.214285714
151,imburana,angico,1,0.322033898,0.142857143,0.083333333,0.271428571
151,imburana,angico,2,0.288135593,0.142857143,0.066666667,0.257575758
151,imburana,angico,3,0.344827586,0.142857143,0.090909091,0.273972603
151,imburana,angico,4,0.310344828,0.142857143,0.111111111,0.260869565
151,imburana,angico,6,0.355932203,0.5,0.285714286,0.3
151,imburana,angico,7,0.31147541,0.5,0.090909091,0.28358209
151,imburana,angico,8,0.299145299,0,0,0.26119403
151,imburana,angico,9,0.322033898,0,0,0.271428571
151,imburana,aroeira,1,0.076923077,0.043478261,0.090909091,0.352941176
151,imburana,aroeira,2,0.061728395,0.090909091,0.105263158,0.357142857
151,imburana,aroeira,3,0.048780488,0.142857143,0.083333333,0.307692308
151,imburana,aroeira,4,0.061728395,0.2,0.375,0.333333333
151,imburana,aroeira,6,0.061728395,0.6,0.3,0.357142857
151,imburana,aroeira,7,0.061728395,0.142857143,0.2,0.357142857
151,imburana,aroeira,8,0.063291139,0,0,0.3125
151,imburana,aroeira,9,0.064935065,0.333333333,0.25,0.208333333
151,imburana,cating,1,0.322033898,0.142857143,0.083333333,0.271428571
151,imburana,cating,2,0.288135593,0.142857143,0.066666667,0.257575758
151,imburana,cating,3,0.344827586,0.142857143,0.090909091,0.273972603
151,imburana,cating,4,0.310344828,0.142857143,0.111111111,0.260869565
151,imburana,cating,6,0.355932203,0.5,0.285714286,0.3
151,imburana,cating,7,0.31147541,0.5,0.090909091,0.28358209
151,imburana,cating,8,0.299145299,0,0,0.26119403
151,imburana,cating,9,0.322033898,0,0,0.271428571
159,imburana,angico,1,-0.107142857,-0.2,-0.2,-0.130434783
159,imburana,angico,2,-0.137254902,-0.272727273,-0.230769231,-0.145833333
159,imburana,angico,3,-0.148148148,0,0,-0.163265306
159,imburana,angico,4,-0.127272727,0,0,-0.14893617
159,imburana,angico,6,0.03125,0.333333333,0.166666667,0.051282051
159,imburana,angico,7,-0.127272727,0.333333333,0.047619048,-0.155555556
159,imburana,angico,8,-1,-1,-0.25,-0.442857143
159,imburana,angico,9,-1,-1,-0.038461538,-0.436619718
159,imburana,aroeira,1,-0.083333333,0.052631579,0.076923077,-0.428571429
159,imburana,aroeira,2,-0.047619048,0.111111111,0.095238095,-0.176470588
159,imburana,aroeira,3,-0.076923077,0,0,-0.277777778
159,imburana,aroeira,4,-0.065693431,-0.111111111,-0.142857143,-0.28125
159,imburana,aroeira,6,-0.180327869,0.5,0.222222222,-0.5
159,imburana,aroeira,7,-0.074626866,0,0,-0.3125
159,imburana,aroeira,8,-0.014925373,0,0,-0.066666667
159,imburana,aroeira,9,-0.044776119,0,0,-0.130434783
159,imburana,cating,1,-0.107142857,-0.2,-0.2,-0.130434783
159,imburana,cating,2,-0.137254902,-0.272727273,-0.230769231,-0.145833333
159,imburana,cating,3,-0.148148148,0,0,-0.163265306
159,imburana,cating,4,-0.127272727,0,0,-0.14893617
159,imburana,cating,6,0.03125,0.333333333,0.166666667,0.051282051
159,imburana,cating,7,-0.127272727,0.333333333,0.047619048,-0.155555556
159,imburana,cating,8,-1,-1,-0.25,-0.442857143
159,imburana,cating,9,-1,-1,-0.038461538,-0.436619718
34,ipe,angico,1,-0.185185185,0.090909091,0.1,-0.740740741
34,ipe,angico,2,-0.163265306,0,0,-0.551724138
34,ipe,angico,3,-0.153846154,-0.272727273,-0.333333333,-0.571428571
34,ipe,angico,4,-0.2,-0.272727273,-0.428571429,-0.724137931
34,ipe,angico,6,-0.161904762,0.5,0.285714286,-0.708333333
34,ipe,angico,7,-0.180952381,0.333333333,0.047619048,-0.730769231
34,ipe,angico,8,-0.188679245,0,0,-0.740740741
34,ipe,angico,9,-0.192307692,0,0,-0.689655172
34,ipe,aroeira,1,-0.051282051,0,0,-0.4
34,ipe,aroeira,2,-0.04,0,0,-0.272727273
34,ipe,aroeira,3,-0.083333333,0,0,-0.4
34,ipe,aroeira,4,-0.114285714,0,0,-0.470588235
34,ipe,aroeira,6,-0.114285714,0.428571429,0.333333333,-0.5
34,ipe,aroeira,7,-0.098591549,0.5,0.25,-0.466666667
34,ipe,aroeira,8,-0.083333333,0,0,-0.4
34,ipe,aroeira,9,-0.111111111,0,0,-0.347826087
34,ipe,cating,1,-0.185185185,0.090909091,0.1,-0.740740741
34,ipe,cating,2,-0.163265306,0,0,-0.551724138
34,ipe,cating,3,-0.153846154,-0.272727273,-0.333333333,-0.571428571
34,ipe,cating,4,-0.2,-0.272727273,-0.428571429,-0.724137931
34,ipe,cating,6,-0.161904762,0.5,0.285714286,-0.708333333
34,ipe,cating,7,-0.180952381,0.333333333,0.047619048,-0.730769231
34,ipe,cating,8,-0.188679245,0,0,-0.740740741
34,ipe,cating,9,-0.192307692,0,0,-0.689655172
55,ipe,angico,1,-0.236363636,0,0,-0.26
55,ipe,angico,2,0,0,0,0
55,ipe,angico,3,-0.20754717,0.333333333,0.076923077,-0.215686275
55,ipe,angico,4,-0.228070175,0.333333333,0.090909091,-0.265306122
55,ipe,angico,6,-0.236363636,0,0,-0.276595745
55,ipe,angico,7,-0.214285714,0,0,-0.255319149
55,ipe,angico,8,-0.234782609,0,0,-0.28125
55,ipe,angico,9,-0.228070175,0,0,-0.265306122
55,ipe,aroeira,1,-0.211267606,-0.1,-0.166666667,-0.789473684
55,ipe,aroeira,2,-0.154929577,-0.1,-0.111111111,-0.647058824
55,ipe,aroeira,3,-0.211267606,0.6,0.068181818,-0.75
55,ipe,aroeira,4,-0.243243243,0.333333333,0.090909091,-0.9
55,ipe,aroeira,6,-0.466666667,0,0,-0.903225806
55,ipe,aroeira,7,-0.210526316,0,0,-0.941176471
55,ipe,aroeira,8,-0.232876712,0,0,-0.85
55,ipe,aroeira,9,-0.23943662,0,0,-0.607142857
55,ipe,cating,1,-0.236363636,0,0,-0.26
55,ipe,cating,2,0,0,0,0
55,ipe,cating,3,-0.20754717,0.333333333,0.076923077,-0.215686275
55,ipe,cating,4,-0.228070175,0.333333333,0.090909091,-0.265306122
55,ipe,cating,6,-0.236363636,0,0,-0.276595745
55,ipe,cating,7,-0.214285714,0,0,-0.255319149
55,ipe,cating,8,-0.234782609,0,0,-0.28125
55,ipe,cating,9,-0.228070175,0,0,-0.265306122
112,ipe,angico,1,0.2,0.25,0.153846154,0.163934426
112,ipe,angico,2,0.208333333,0.25,0.125,0.163934426
112,ipe,angico,3,0.234042553,-0.5,-0.166666667,0.169230769
112,ipe,angico,4,0.183673469,0,0,0.15
112,ipe,angico,6,0.191489362,0,0,0.155172414
112,ipe,angico,7,0.191489362,0,0,0.152542373
112,ipe,angico,8,0.191489362,0,0,0.15
112,ipe,angico,9,-1,-1,-0.038461538,-0.267605634
112,ipe,aroeira,1,0.03125,0.111111111,0.133333333,0.111111111
112,ipe,aroeira,2,0,0.066666667,0.047619048,0
112,ipe,aroeira,3,0,0,0,0
112,ipe,aroeira,4,0.058823529,0,0,0.2
112,ipe,aroeira,6,0,0.333333333,0.125,0
112,ipe,aroeira,7,0.224489796,0,0,0.282051282
112,ipe,aroeira,8,0.029411765,0,0,0.117647059
112,ipe,aroeira,9,0.25,0,0,0.5
112,ipe,cating,1,0.2,0.25,0.153846154,0.163934426
112,ipe,cating,2,0.208333333,0.25,0.125,0.163934426
112,ipe,cating,3,0.234042553,-0.5,-0.166666667,0.169230769
112,ipe,cating,4,0.183673469,0,0,0.15
112,ipe,cating,6,0.191489362,0,0,0.155172414
112,ipe,cating,7,0.191489362,0,0,0.152542373
112,ipe,cating,8,0.191489362,0,0,0.15
112,ipe,cating,9,-1,-1,-0.038461538,-0.267605634
118,ipe,angico,1,0,-0.142857143,-0.090909091,0
118,ipe,angico,2,-0.047619048,-0.142857143,-0.071428571,-0.04
118,ipe,angico,3,0.023255814,-0.142857143,-0.1,0.019230769
118,ipe,angico,4,0,-0.142857143,-0.125,0
118,ipe,angico,6,-0.023255814,0,0,-0.021276596
118,ipe,angico,7,0.022222222,-0.333333333,-0.05,0.020833333
118,ipe,angico,8,0,0.5,0.4,0
118,ipe,angico,9,0,0.5,0.074074074,0
118,ipe,aroeira,1,0.012048193,0.04,0.1,0.142857143
118,ipe,aroeira,2,-0.051282051,0.043478261,0.058823529,-0.4
118,ipe,aroeira,3,-0.04109589,0.047619048,0.03030303,-0.230769231
118,ipe,aroeira,4,-0.108433735,-0.111111111,-0.142857143,-0.818181818
118,ipe,aroeira,6,-0.025,-0.333333333,-0.333333333,-0.25
118,ipe,aroeira,7,-0.025641026,-0.2,-0.2,-0.222222222
118,ipe,aroeira,8,-0.024390244,-0.333333333,-0.125,-0.25
118,ipe,aroeira,9,-0.051282051,0,0,-0.222222222
118,ipe,cating,1,0,-0.142857143,-0.090909091,0
118,ipe,cating,2,-0.047619048,-0.142857143,-0.071428571,-0.04
118,ipe,cating,3,0.023255814,-0.142857143,-0.1,0.019230769
118,ipe,cating,4,0,-0.142857143,-0.125,0
118,ipe,cating,6,-0.023255814,0,0,-0.021276596
118,ipe,cating,7,0.022222222,-0.333333333,-0.05,0.020833333
